InstrumentID,AssetClass,TTCReportingRating,Model_Name, OutstandingBal ,InstrumentType,Def_Flag,PD_1_YR,Portfolio,Debt to Equity,Net Profit Margin,DSCR,Current Ratio,Asset Coverage ratio
108662,NBK_Kuwait,Ba2,HNWI_RM,2029000,LineOfCredit,0,0.0093,KW,51549,2.95,696,873,770505
102190,NBK_Kuwait,Ba1,HNWI_RM,2009497,LineOfCredit,0,0.0084,KW,54664,3.65,282,909,224255
114131,NBK_Kuwait,Ba2,HNWI_RM,1635254,LineOfCredit,0,0.0091,KW,37189,1.73,249,551,826929
110313,NBK_Kuwait,Ba1,HNWI_RM,2000000,Loan,0,0.0087,KW,96223,5.75,357,893,447905
100819,NBK_Kuwait,Aa3,CRE_SC_R,1583991,LineOfCredit,0,0.0037,KW,11956,4.47,249,671,872820
113842,NBK_Kuwait,Baa3,FA_FIN,2000000,Loan,0,0.0044,KW,41720,5.83,191,588,691475
102709,NBK_Kuwait,Ba2,HNWI_RM,1986000,LineOfCredit,0,0.0093,KW,76379,5.99,641,972,279912
102291,NBK_Kuwait,Baa3,FA_FIN,1935855,LineOfCredit,0,0.0048,KW,34261,3.33,338,972,358570
108640,NBK_Kuwait,Ba2,HNWI_RM,1560000,LineOfCredit,0,0.0093,KW,60841,1.46,454,718,494938
102738,NBK_Kuwait,Baa3,FA_FIN,1975005,LineOfCredit,0,0.0041,KW,94031,2.53,250,866,344018
100850,NBK_Kuwait,Ba1,HNWI_RM,1513000,Loan,0,0.0082,KW,69389,2.93,433,584,986806
112496,NBK_Kuwait,Ba3,FA_FIN,1870989,LineOfCredit,0,0.0112,KW,26660,5.42,369,823,43342
102487,NBK_Kuwait,Ba1,FA_FIN,1933768,LineOfCredit,0,0.0071,KW,65908,3.38,689,662,440078
102676,NBK_Kuwait,Ba2,FA_FIN,1513000,Loan,0,0.0098,KW,38397,2.99,264,521,835564
107614,NBK_Kuwait,Ba2,FA_FIN,1504166,LineOfCredit,0,0.0097,KW,42368,3.67,294,672,368428
107923,NBK_Kuwait,Ba1,HNWI_RM,1500000,Loan,0,0.0083,KW,95828,3.15,556,866,979400
103463,NBK_Kuwait,Ba3,FA_FIN,1822637,LineOfCredit,0,0.0152,KW,35186,3.26,207,819,37753
104671,NBK_Kuwait,Ba1,HNWI_RM,1833289,LineOfCredit,0,0.0084,KW,93033,3.31,494,743,671661
103850,NBK_Kuwait,Ba1,HNWI_RM,1779618,LineOfCredit,0,0.0087,KW,70174,3.5,161,934,452459
103255,NBK_Kuwait,Ba2,FA_FIN,1383527,LineOfCredit,0,0.0093,KW,70389,1.98,287,873,114814
104084,NBK_Kuwait,Ba2,FA_FIN,1750000,LineOfCredit,0,0.0086,KW,18959,1.33,154,664,978304
116415,NBK_Kuwait,Ba2,HNWI_RM,1360000,Loan,0,0.0098,KW,32174,1.43,509,939,105487
104422,NBK_Kuwait,Ba1,FA_FIN,1656953,LineOfCredit,0,0.0072,KW,47440,3.02,520,608,776727
109076,NBK_Kuwait,Ba1,FA_FIN,1705000,Loan,0,0.0061,KW,79909,4.68,147,589,376448
104521,NBK_Kuwait,Ba2,FA_FIN,1650000,LineOfCredit,0,0.01,KW,31598,3.45,382,533,188350
103115,NBK_Kuwait,Baa3,FA_FIN,1300000,Loan,0,0.0047,KW,62693,3.27,653,518,998129
102105,NBK_Kuwait,Ba1,HNWI_RM,1650000,Loan,0,0.0083,KW,13709,4.07,513,986,350794
102118,NBK_Kuwait,Ba1,HNWI_RM,1644336,LineOfCredit,0,0.0073,KW,74146,5.08,273,803,754817
104026,NBK_Kuwait,Ba1,FA_FIN,1644303,LineOfCredit,0,0.0092,KW,82752,4.16,623,781,988075
101894,NBK_Kuwait,Baa3,FA_FIN,1472082,LineOfCredit,0,0.0045,KW,54164,3.39,490,911,603116
111619,NBK_Kuwait,Ba2,FA_FIN,1297952,LineOfCredit,0,0.0091,KW,92323,1.46,303,991,76919
106508,NBK_Kuwait,Ba1,HNWI_RM,1600000,Loan,0,0.0062,KW,56279,2.75,363,938,482917
108741,NBK_Kuwait,Ba2,FA_FIN,1261001,LineOfCredit,0,0.0107,KW,71345,5.58,426,947,64520
100155,NBK_Kuwait,Ba2,FA_FIN,1045000,Loan,0,0.0109,KW,92651,5.29,148,721,329766
115722,NBK_Kuwait,Ba2,HNWI_RM,1500000,LineOfCredit,0,0.0096,KW,98878,3.76,315,533,749832
100779,NBK_Kuwait,Baa3,HNWI_RM,1500000,Loan,0,0.0077,KW,85713,4.96,644,545,442550
101743,NBK_Kuwait,Baa3,FA_FIN,1500000,LineOfCredit,0,0.0047,KW,15871,4.41,291,726,806902
104484,NBK_Kuwait,Ba1,HNWI_RM,1499760,LineOfCredit,0,0.0084,KW,18921,3.35,607,815,355296
105473,NBK_Kuwait,Ba1,FA_FIN,1493405,LineOfCredit,0,0.0072,KW,72402,3.65,384,715,248845
103315,NBK_Kuwait,Ba3,FA_FIN,1487500,Loan,0,0.014,KW,38331,4.95,698,666,41319
104340,NBK_Kuwait,B2,FA_FIN,1015274,Loan,0,0.0348,KW,55275,2.05,243,911,39274
104682,NBK_Kuwait,Baa3,FA_FIN,1436086,LineOfCredit,0,0.0048,KW,32096,5.54,515,776,399852
102490,NBK_Kuwait,Baa3,FA_FIN,1460528,LineOfCredit,0,0.0074,KW,13288,4.13,196,859,239621
102409,NBK_Kuwait,Ba1,HNWI_RM,1451609,LineOfCredit,0,0.0083,KW,79977,3.77,643,587,385115
102244,NBK_Kuwait,Baa3,FA_FIN,1423001,LineOfCredit,0,0.0048,KW,50006,5.11,481,861,964367
103771,NBK_Kuwait,Ba2,FA_FIN,1386250,LineOfCredit,0,0.01,KW,66864,5.61,290,504,255730
101641,NBK_Kuwait,B2,FA_FIN,1000000,Loan,0,0.035,KW,81904,4.5,662,651,619058
102745,NBK_Kuwait,Ba1,HNWI_RM,1000000,Loan,0,0.0081,KW,27698,3.91,610,755,137993
111391,NBK_Kuwait,Baa3,FA_FIN,1397190,LineOfCredit,0,0.0075,KW,26048,4.04,416,695,108737
100926,NBK_Kuwait,Ba2,FA_FIN,1383000,LineOfCredit,0,0.0109,KW,99575,4.52,617,510,125748
116299,NBK_Kuwait,Ba2,FA_FIN,1000000,Loan,0,0.0109,KW,94741,4.01,200,566,105918
100085,NBK_Kuwait,Ba1,HNWI_RM,1337027,LineOfCredit,0,0.0084,KW,60315,5.69,329,622,21285
102895,NBK_Kuwait,Ba1,FA_FIN,1308127,LineOfCredit,0,0.007,KW,77191,2.37,563,604,637140
100679,NBK_Kuwait,Ba1,HNWI_RM,1300000,LineOfCredit,0,0.0086,KW,22348,3.45,195,966,912638
106314,NBK_Kuwait,Baa3,FA_FIN,984968,LineOfCredit,0,0.0047,KW,68734,1.54,444,826,116472
103989,NBK_Kuwait,Baa3,HNWI_RM,1300000,LineOfCredit,0,0.0078,KW,23987,5.6,273,876,19347
101206,NBK_Kuwait,Baa3,FA_FIN,982685,LineOfCredit,0,0.0078,KW,10745,4.78,626,904,494194
103560,NBK_Kuwait,Ba1,FA_FIN,981259,LineOfCredit,0,0.0069,KW,92622,4.76,397,559,793162
106008,NBK_Kuwait,Baa3,FA_FIN,1264896,LineOfCredit,0,0.0045,KW,24367,5.57,332,705,907078
106246,NBK_Kuwait,Ba1,HNWI_RM,1249762,LineOfCredit,0,0.0063,KW,48131,4.06,495,507,589252
104762,NBK_Kuwait,Ba1,HNWI_RM,1225000,Loan,0,0.0087,KW,89879,5.5,613,588,547438
106015,NBK_Kuwait,Ba2,HNWI_RM,1200000,Loan,0,0.0093,KW,84621,3.32,485,558,501227
103554,NBK_Kuwait,Baa3,FA_FIN,1115540,LineOfCredit,0,0.0043,KW,52100,1.25,157,862,693152
100305,NBK_Kuwait,Ba2,FA_FIN,1194575,Loan,0,0.0103,KW,88259,1.74,208,781,866644
109894,NBK_Kuwait,Ba2,HNWI_RM,969700,LineOfCredit,0,0.0097,KW,75354,2.69,600,809,625873
110659,NBK_Kuwait,Ba1,HNWI_RM,1130000,LineOfCredit,0,0.0084,KW,11901,3.71,445,887,315760
114971,NBK_Kuwait,Baa3,HNWI_RM,1120000,LineOfCredit,0,0.0075,KW,67943,4.88,645,738,437171
100661,NBK_Kuwait,Ba1,FA_FIN,1075936,LineOfCredit,0,0.0073,KW,39202,3.27,647,521,39633
103999,NBK_Kuwait,Ba2,FA_FIN,1100000,Loan,0,0.0105,KW,60661,2.5,239,812,607184
103651,NBK_Kuwait,Ba1,HNWI_RM,1094649,Loan,0,0.0083,KW,72403,4.8,500,892,873926
110228,NBK_Kuwait,Baa3,FA_FIN,1046299,LineOfCredit,0,0.0044,KW,21626,4.53,285,931,682372
114529,NBK_Kuwait,Ba1,HNWI_RM,1044718,LineOfCredit,0,0.0059,KW,95075,5.74,430,635,846148
107696,NBK_Kuwait,Ba1,FA_FIN,951672,LineOfCredit,0,0.0071,KW,93243,3.82,517,850,366217
100669,NBK_Kuwait,Baa2,FA_FIN,980384,LineOfCredit,0,0.0028,KW,33298,2.4,167,756,75417
100027,NBK_GCC,Ba1,CRE_SC_R,943583,LineOfCredit,0,0.0076,KW,93183,2.2,431,998,143549
104378,NBK_Kuwait,Baa3,FA_FIN,940000,Loan,0,0.005,KW,37970,4.5,234,591,70546
107186,NBK_Kuwait,Ba1,HNWI_RM,915779,Loan,0,0.0087,KW,48128,3.8,200,514,676316
103671,NBK_Kuwait,Ba1,HNWI_RM,1000000,Loan,0,0.0084,KW,10838,5.63,568,913,147492
113808,NBK_Kuwait,Ba2,FA_FIN,900000,Loan,0,0.0098,KW,47626,2.2,131,916,237558
109438,NBK_Kuwait,Baa2,FA_FIN,889000,Loan,0,0.0034,KW,46465,2.74,239,599,682476
114475,NBK_Kuwait,Ba1,HNWI_RM,888725,Loan,0,0.0084,KW,46954,5.29,388,702,589651
101082,NBK_Kuwait,Ba1,FA_FIN,982163,LineOfCredit,0,0.0061,KW,17727,2.13,395,791,647064
115612,NBK_Kuwait,Ba2,CRE_SC_R,850000,LineOfCredit,0,0.0105,KW,74806,2.4,329,816,838801
110695,NBK_Kuwait,Ba1,HNWI_RM,832150,Loan,0,0.0084,KW,10178,4.92,345,578,841962
104096,NBK_Kuwait,Baa3,FA_FIN,819165,LineOfCredit,0,0.0047,KW,57265,4.63,435,883,188646
110605,NBK_Kuwait,Ba1,FA_FIN,818500,Loan,0,0.0067,KW,53332,3.84,106,935,445343
102455,NBK_Kuwait,Baa3,HNWI_RM,957556,LineOfCredit,0,0.0049,KW,82704,4.59,501,551,638025
102952,NBK_Kuwait,Baa2,FA_FIN,888605,LineOfCredit,0,0.0029,KW,46885,5.44,121,749,275907
109618,NBK_Kuwait,Ba2,FA_FIN,800000,LineOfCredit,0,0.0097,KW,93607,2.06,167,704,459390
104576,NBK_Kuwait,Ba1,FA_FIN,796592,LineOfCredit,0,0.007,KW,68299,1.47,502,625,527343
110057,NBK_Kuwait,Ba1,HNWI_RM,911745,Loan,0,0.0083,KW,94114,1.79,337,935,704747
102585,NBK_Kuwait,B1,FA_FIN,908609,Loan,0,0.0236,KW,97723,4.83,123,805,833564
109456,NBK_Kuwait,Ba2,HNWI_RM,788409,LineOfCredit,0,0.0107,KW,88509,3.09,320,872,205120
114309,NBK_Kuwait,Ba2,HNWI_RM,780000,Loan,0,0.0098,KW,64704,3.81,548,601,548482
105728,NBK_Kuwait,Ba2,HNWI_RM,900000,Loan,0,0.0093,KW,64530,2.47,351,936,590938
103147,NBK_Kuwait,Ba2,FA_FIN,848869,LineOfCredit,0,0.01,KW,42668,2.5,521,709,125592
113467,NBK_Kuwait,Ba2,HNWI_RM,866672,Loan,0,0.0098,KW,36773,4.58,331,538,450520
100118,NBK_Kuwait,Ba2,FA_FIN,837801,LineOfCredit,0,0.0104,KW,76231,1.74,300,927,597401
112868,NBK_Kuwait,Ba2,HNWI_RM,825200,LineOfCredit,0,0.0099,KW,22093,4.12,138,614,328526
104542,NBK_Kuwait,Ba3,FA_FIN,835000,Loan,0,0.0145,KW,56988,2.39,209,894,876693
103215,NBK_Kuwait,Ba1,HNWI_RM,833763,Loan,0,0.0087,KW,93771,4.31,677,993,160802
103106,NBK_Kuwait,Ba1,HNWI_RM,756500,LineOfCredit,0,0.007,KW,87350,2.14,107,972,312689
108894,NBK_Kuwait,Ba1,HNWI_RM,829500,LineOfCredit,0,0.0084,KW,45699,1.55,417,537,298075
110160,NBK_Kuwait,Baa3,FA_FIN,750000,Loan,0,0.0075,KW,93466,2.9,443,932,153681
100974,NBK_Kuwait,Ba2,HNWI_RM,750000,LineOfCredit,0,0.0105,KW,29306,5.27,643,944,715526
104256,NBK_Kuwait,Ba1,HNWI_RM,807479,LineOfCredit,0,0.0087,KW,14377,3.85,200,858,460202
111452,NBK_GCC,B3,CRE_SC_R,744469,LineOfCredit,0,0.0461,KW,78413,4.8,539,512,606141
107259,NBK_Kuwait,Baa3,FA_FIN,800000,Loan,0,0.005,KW,17268,1.17,358,646,947928
111754,NBK_Kuwait,Ba2,HNWI_RM,728000,Loan,0,0.0096,KW,77934,4.45,378,569,915947
104286,NBK_Kuwait,Ba2,HNWI_RM,707047,LineOfCredit,0,0.0095,KW,62633,2.96,494,571,895029
103184,NBK_Kuwait,Ba1,FA_FIN,758833,LineOfCredit,0,0.0074,KW,31443,1.27,668,885,945842
100429,NBK_Kuwait,Ba1,HNWI_RM,780000,LineOfCredit,0,0.0073,KW,42758,3.35,394,781,329736
109784,NBK_Kuwait,Ba1,HNWI_RM,706571,Loan,0,0.0083,KW,49783,2.86,132,733,82116
116942,NBK_UK,Ba2,CRE_SC_R,695200,Loan,0,0.0065,KW,38385,4.32,297,868,466948
107167,NBK_Kuwait,Ba1,HNWI_RM,758536,LineOfCredit,0,0.0081,KW,12941,5.74,355,554,286901
102334,NBK_Kuwait,Baa3,HNWI_RM,664919,LineOfCredit,0,0.0043,KW,16933,3.69,373,651,44446
101712,NBK_Kuwait,Ba2,FA_FIN,660000,LineOfCredit,0,0.0097,KW,69546,4.22,607,723,817537
102841,NBK_Kuwait,A3,CRE_SC_R,653388,LineOfCredit,0,0.005,KW,36967,1.53,143,780,28235
101975,NBK_Kuwait,Ba2,FA_FIN,745881,LineOfCredit,0,0.0103,KW,33606,3.76,305,863,112479
103477,NBK_Kuwait,Ba1,FA_FIN,738488,Loan,0,0.0064,KW,61368,1.9,513,978,885440
106159,NBK_Kuwait,Baa3,FA_FIN,634493,LineOfCredit,0,0.0047,KW,89658,4.89,394,847,206223
100863,NBK_Kuwait,Baa3,FA_FIN,701182,LineOfCredit,0,0.005,KW,87667,4.26,698,808,839318
114770,NBK_Kuwait,Ba2,CRE_SC_R,609755,LineOfCredit,1,0.0105,KW,25459,5.17,232,738,384319
103636,NBK_Kuwait,Ba1,HNWI_RM,703661,LineOfCredit,0,0.0083,KW,85963,2.58,693,542,309486
103837,NBK_Kuwait,Ba1,HNWI_RM,600001,Loan,0,0.0083,KW,75165,4.51,476,911,255711
110027,NBK_Kuwait,Ba3,FA_FIN,675000,LineOfCredit,0,0.0171,KW,55693,3.65,578,529,990023
100688,NBK_Kuwait,Ba2,HNWI_RM,600000,Loan,0,0.0091,KW,22493,4.46,656,597,248980
104769,NBK_Kuwait,Ba1,HNWI_RM,585000,LineOfCredit,0,0.0087,KW,17879,4.94,481,570,49354
115221,NBK_Kuwait,Ba2,HNWI_RM,583500,Loan,0,0.0097,KW,84379,5.57,527,728,470576
113417,NBK_Kuwait,Ba1,HNWI_RM,680850,Loan,0,0.0083,KW,64367,4.6,339,610,722784
104219,NBK_Kuwait,Baa3,FA_FIN,671056,LineOfCredit,0,0.0048,KW,30195,2.85,206,699,351594
115285,NBK_Kuwait,Baa3,FA_FIN,658000,LineOfCredit,0,0.0079,KW,73459,4.38,611,897,811480
102658,NBK_Kuwait,Ba2,FA_FIN,575167,Loan,0,0.0109,KW,53338,3.39,661,788,804480
112759,NBK_Kuwait,Ba2,HNWI_RM,572796,LineOfCredit,0,0.0095,KW,49288,1.28,332,905,902038
104849,NBK_Kuwait,Ba1,HNWI_RM,658155,LineOfCredit,0,0.0081,KW,40705,5.42,478,544,524554
104551,NBK_Kuwait,Baa2,FA_FIN,643763,LineOfCredit,0,0.0028,KW,90106,3.2,136,512,731478
109958,NBK_Kuwait,Baa3,FA_FIN,571787,Loan,0,0.0077,KW,83800,4.08,350,859,50616
100797,NBK_Kuwait,Ba2,HNWI_RM,651578,Loan,0,0.0092,KW,52430,1.06,317,552,733572
108571,NBK_Kuwait,Ba2,FA_FIN,569742,Loan,0,0.0099,KW,74080,1.55,288,656,256162
100031,NBK_UK,Ba1,FA_FIN,640285,LineOfCredit,0,0.0039,KW,30779,5.27,195,895,985321
103388,NBK_Kuwait,Ba2,HNWI_RM,642999,LineOfCredit,0,0.0095,KW,12915,2.42,568,509,614612
100367,NBK_Kuwait,Ba1,FA_FIN,636000,LineOfCredit,0,0.0087,KW,66617,5.6,626,932,79657
100221,NBK_USA,Ba2,FA_FIN,618075,LineOfCredit,0,0.0063,KW,50331,3.06,559,847,202443
111019,NBK_Kuwait,Ba2,FA_FIN,633347,Loan,0,0.0109,KW,80649,5.01,606,616,670814
114633,NBK_Kuwait,Baa3,FA_FIN,560000,Loan,0,0.005,KW,29323,1.62,340,917,219530
110162,NBK_Kuwait,Baa3,FA_FIN,615819,LineOfCredit,0,0.0043,KW,34377,2.74,146,722,74247
104237,NBK_Kuwait,Ba1,FA_FIN,606164,LineOfCredit,0,0.0063,KW,60128,4.76,194,671,264269
114039,NBK_Kuwait,Ba1,HNWI_RM,559000,Loan,0,0.0087,KW,24030,4.06,121,959,425767
102182,NBK_Kuwait,Ba1,HNWI_RM,606487,LineOfCredit,0,0.0081,KW,29355,3.53,491,568,539695
110257,NBK_Kuwait,Baa3,FA_FIN,598983,LineOfCredit,0,0.0044,KW,23756,5.99,220,896,48095
105307,NBK_Kuwait,Ba2,HNWI_RM,555000,LineOfCredit,0,0.0097,KW,30345,5.63,322,1000,29967
113991,NBK_Kuwait,Ba1,HNWI_RM,553994,LineOfCredit,0,0.0083,KW,36888,1.97,388,601,969365
109683,NBK_Kuwait,B1,CRE_SC_R,551010,LineOfCredit,0,0.0217,KW,51266,4.65,255,949,594252
103387,NBK_Kuwait,Ba1,HNWI_RM,600000,Loan,0,0.0084,KW,16860,1.83,339,693,72655
108716,NBK_Kuwait,Ba2,HNWI_RM,600000,Loan,0,0.0098,KW,96477,4.33,468,506,462074
101562,NBK_Kuwait,Baa3,HNWI_RM,590070,Loan,0,0.0073,KW,73917,3.46,684,737,334719
114708,NBK_Kuwait,Baa3,HNWI_RM,587000,Loan,0,0.0075,KW,22407,3.22,196,717,702429
109800,NBK_Kuwait,Ba1,FA_FIN,549583,LineOfCredit,0,0.0089,KW,30543,2.41,237,966,491240
104427,NBK_Kuwait,Ba1,HNWI_RM,580000,LineOfCredit,0,0.0087,KW,23001,3.51,401,710,32984
115071,NBK_Kuwait,Ba2,CRE_SC_R,540000,Loan,0,0.0093,KW,17960,2,201,624,428397
102656,NBK_Kuwait,Ba1,FA_FIN,522000,LineOfCredit,0,0.0064,KW,87072,3.56,647,655,294517
100416,NBK_GCC,B3,CRE_SC_R,518770,LineOfCredit,0,0.0137,KW,19775,4.92,345,823,761104
113968,NBK_Kuwait,Ba2,FA_FIN,517247,LineOfCredit,0,0.0109,KW,89835,4.95,372,626,877936
109827,NBK_Kuwait,B3,FA_FIN,512908,Loan,0,0.0497,KW,41861,5.51,127,947,265898
100788,NBK_Kuwait,Ba1,FA_FIN,511554,LineOfCredit,0,0.0074,KW,60175,5.49,249,903,516486
114416,NBK_Kuwait,Ba2,HNWI_RM,511259,Loan,0,0.0098,KW,80815,3.11,297,586,194867
110509,NBK_GCC_ARE,Ba2,CRE_SC_R,507500,LineOfCredit,0,0.0097,KW,55032,4.52,626,880,273104
103684,NBK_Kuwait,Baa3,HNWI_RM,502937,LineOfCredit,0,0.0073,KW,51954,5.32,171,999,312383
102519,NBK_Kuwait,Ba1,FA_FIN,502495,Loan,0,0.0073,KW,82468,4.82,441,947,727997
104402,NBK_Kuwait,Ba2,HNWI_RM,500000,Loan,0,0.0098,KW,29414,5.88,490,951,69414
108844,NBK_Kuwait,Ba1,FA_FIN,500000,Loan,0,0.0063,KW,87653,2.77,223,608,783168
109765,NBK_Kuwait,Ba1,HNWI_RM,540647,LineOfCredit,0,0.0084,KW,74048,4.08,634,789,902481
108967,NBK_Kuwait,Ba2,HNWI_RM,536334,Loan,0,0.0091,KW,17507,1.49,452,868,357008
105944,NBK_Kuwait,Ba1,HNWI_RM,535000,Loan,0,0.007,KW,35997,4.16,538,713,374981
100516,NBK_Kuwait,Ba1,FA_FIN,500000,LineOfCredit,0,0.0073,KW,72413,5.81,277,725,429392
111851,NBK_Kuwait,Ba2,FA_FIN,499693,LineOfCredit,0,0.0105,KW,96663,5.32,187,644,705194
102935,NBK_Kuwait,Ba2,FA_FIN,493100,LineOfCredit,0,0.0099,KW,58469,2.35,605,631,732485
100144,NBK_Kuwait,B1,FA_FIN,490662,LineOfCredit,0,0.0229,KW,49509,3.42,149,906,36012
110204,NBK_Kuwait,Baa3,FA_FIN,477160,LineOfCredit,0,0.0044,KW,58237,3.19,537,736,288719
114397,NBK_Kuwait,Ba1,FA_FIN,475000,Loan,0,0.0073,KW,55411,1.64,640,502,925335
115542,NBK_Kuwait,Ba2,CRE_SC_R,474273,LineOfCredit,0,0.01,KW,42291,2.97,559,518,853094
115467,NBK_Kuwait,Ba1,HNWI_RM,468000,Loan,0,0.0087,KW,35316,5.95,607,730,630680
117006,NBK_Kuwait,Ba1,FA_FIN,463845,LineOfCredit,0,0.0071,KW,61540,4.03,543,905,653292
104368,NBK_Kuwait,Ba2,HNWI_RM,500000,LineOfCredit,0,0.0097,KW,75262,4.38,372,863,440294
102650,NBK_Kuwait,Ba1,FA_FIN,455785,LineOfCredit,0,0.0065,KW,28469,2.33,391,677,484869
108903,NBK_Kuwait,Ba1,HNWI_RM,453900,Loan,0,0.0084,KW,91928,5.36,304,609,902813
111148,NBK_Kuwait,Ba1,FA_FIN,500000,Loan,0,0.0071,KW,95286,2.68,310,678,731477
111023,NBK_Kuwait,Baa3,FA_FIN,451255,LineOfCredit,0,0.0044,KW,83268,3.76,455,748,890531
112583,NBK_Kuwait,Ba2,HNWI_RM,500000,Loan,0,0.0092,KW,85525,2.69,256,504,568804
101802,NBK_Kuwait,Ba2,FA_FIN,435792,LineOfCredit,0,0.0109,KW,49893,4.62,447,845,264052
109231,NBK_Kuwait,Ba3,FA_FIN,431469,LineOfCredit,0,0.0154,KW,51598,3.12,226,565,714138
103038,NBK_Kuwait,Ba1,HNWI_RM,495835,Loan,0,0.0084,KW,82577,3.15,116,924,892821
110841,NBK_Kuwait,Ba2,FA_FIN,426000,LineOfCredit,0,0.0108,KW,31458,2.01,416,782,297411
112589,NBK_Kuwait,Baa3,FA_FIN,420424,Loan,0,0.0044,KW,67690,1.48,694,985,533951
110199,NBK_Kuwait,Ba2,CRE_SC_R,412750,LineOfCredit,0,0.0105,KW,17958,1.88,123,500,713213
115051,NBK_Kuwait,Ba2,HNWI_RM,483257,Loan,0,0.0098,KW,51208,3.33,101,669,597554
108776,NBK_Kuwait,Ba1,HNWI_RM,480000,Loan,0,0.0083,KW,30325,5.59,229,915,596595
102239,NBK_Kuwait,Ba2,HNWI_RM,404100,LineOfCredit,0,0.0109,KW,44873,3.4,205,976,79728
103604,NBK_Kuwait,Ba2,FA_FIN,474732,LineOfCredit,0,0.0095,KW,88544,2.04,213,787,769216
114876,NBK_Kuwait,Ba2,FA_FIN,400000,Loan,0,0.0095,KW,89446,5.83,194,560,684742
109558,NBK_Kuwait,Baa3,FA_FIN,419959,LineOfCredit,0,0.0043,KW,76769,1.89,110,677,57833
102736,NBK_Kuwait,Ba1,FA_FIN,461940,Loan,0,0.0086,KW,80423,5.11,176,989,333680
114554,NBK_Kuwait,Ba2,HNWI_RM,395000,LineOfCredit,0,0.0095,KW,90562,3.86,412,987,980779
104606,NBK_Kuwait,Baa3,FA_FIN,392167,LineOfCredit,0,0.0048,KW,58315,4.37,258,597,764795
107410,NBK_Kuwait,Ba1,HNWI_RM,441000,LineOfCredit,0,0.0083,KW,99640,5.94,692,879,259519
108912,NBK_Kuwait,Ba1,HNWI_RM,439772,Loan,0,0.0081,KW,58717,2.3,307,969,818996
114173,NBK_Kuwait,Ba1,FA_FIN,390761,Loan,1,0.0064,KW,50419,1.59,301,554,369040
103214,NBK_Kuwait,Baa3,FA_FIN,389800,LineOfCredit,0,0.0049,KW,21647,1.75,574,802,404853
106624,NBK_Kuwait,Baa2,FA_FIN,389274,LineOfCredit,0,0.0027,KW,89868,4.25,558,800,709653
116462,NBK_Kuwait,Ba2,FA_FIN,380574,Loan,0,0.0109,KW,22588,4.3,550,598,470391
105684,NBK_Kuwait,Ba1,HNWI_RM,430000,Loan,0,0.0083,KW,22428,1.8,357,838,640802
102976,NBK_Kuwait,Ba2,FA_FIN,378422,LineOfCredit,0,0.0103,KW,99906,4.8,340,790,619483
112119,NBK_Kuwait,Ba2,FA_FIN,425240,LineOfCredit,0,0.0107,KW,74089,2.59,238,749,476327
111418,NBK_Kuwait,Ba2,CRE_SC_R,375000,LineOfCredit,0,0.009,KW,40939,2.84,626,508,627257
104544,NBK_Kuwait,Ba2,FA_FIN,414409,LineOfCredit,0,0.0098,KW,30534,1.39,313,663,639884
110019,NBK_Kuwait,Ba2,HNWI_RM,419832,LineOfCredit,0,0.0091,KW,54281,2.66,434,778,111623
116252,NBK_Kuwait,Baa3,FA_FIN,374000,Loan,0,0.0049,KW,30261,1.14,486,914,881928
107877,NBK_Kuwait,Ba3,FA_FIN,396634,LineOfCredit,0,0.0152,KW,85620,2.11,149,568,994495
109923,NBK_Kuwait,Baa3,FA_FIN,372225,Loan,0,0.0049,KW,26779,3.29,469,874,162679
111906,NBK_Kuwait,Ba1,FA_FIN,399800,LineOfCredit,0,0.0071,KW,52451,3.54,667,549,821693
102044,NBK_Kuwait,Ba1,FA_FIN,387680,LineOfCredit,0,0.0063,KW,81807,5.14,539,942,348506
114494,NBK_Kuwait,Ba1,FA_FIN,362031,Loan,0,0.0071,KW,86209,5.35,400,850,472595
116587,NBK_Kuwait,Ba1,HNWI_RM,355490,Loan,0,0.0084,KW,90544,5.32,236,563,528682
103773,NBK_Kuwait,Ba2,FA_FIN,355000,LineOfCredit,0,0.0096,KW,85659,1.72,436,780,21500
110588,NBK_Kuwait,Ba2,CRE_SC_R,350000,LineOfCredit,0,0.0099,KW,66666,3.12,273,871,752866
103962,NBK_Kuwait,Ba1,HNWI_RM,346700,LineOfCredit,0,0.0083,KW,80327,4.13,599,898,530523
106610,NBK_Kuwait,Ba2,CRE_SC_R,335750,LineOfCredit,0,0.0099,KW,82362,3.66,700,559,635779
111076,NBK_Kuwait,Ba3,FA_FIN,375000,LineOfCredit,0,0.0112,KW,18718,3.97,604,882,985621
104587,NBK_Kuwait,Ba2,FA_FIN,350109,LineOfCredit,0,0.0103,KW,47823,3.31,100,712,259914
104339,NBK_Kuwait,Baa3,FA_FIN,373529,LineOfCredit,0,0.0047,KW,70082,1.99,546,759,16029
110996,NBK_Kuwait,Ba2,CRE_SC_R,328400,LineOfCredit,0,0.0109,KW,44606,1.44,555,792,140556
109192,NBK_Kuwait,Ba2,HNWI_RM,324000,Loan,0,0.0096,KW,68549,5.94,671,657,382044
100035,NBK_Kuwait,Baa3,FA_FIN,319038,LineOfCredit,0,0.0078,KW,20677,2.14,160,533,666316
115931,NBK_Kuwait,Ba2,HNWI_RM,315560,Loan,0,0.0092,KW,45606,5.18,121,611,228698
